taxpayer_id,taxpayer_type,sector,annual_revenue,revenue_growth,tax_to_revenue_ratio,late_filing_count,correction_history_count,related_party_transactions,kpp_region,pkp_status,business_size,cash_transaction_ratio,e_invoice_mismatch_rate,prior_audit_adjustment_amount,demographic_group,leakage_previous_system_score,risk_probability_target,audit_risk_label
WP-2026-00764,Badan,Perdagangan,50000000.0,-0.0378,0.0532,1,0,0,KPP Beta,PKP,Besar,0.3624,0.1471,3375004.0,Group C,27.03,33.6,1
WP-2026-00765,Orang Pribadi,Manufaktur,72834787.0,0.5072,0.0261,1,1,1,KPP Alpha,Non-PKP,Kecil,0.0923,0.067,0.0,Group A,66.96,71.3,1
WP-2026-00766,Badan,Perdagangan,50000000.0,-0.2541,0.0401,1,1,0,KPP Delta,PKP,Mikro,0.3625,0.0334,0.0,Group B,76.6,63.26,0
WP-2026-00767,Badan,Konstruksi,50000000.0,-0.2659,0.0462,2,0,0,KPP Gamma,PKP,Kecil,0.3191,0.0602,0.0,Group C,69.67,70.28,0
WP-2026-00768,Badan,Manufaktur,56443189.0,0.3209,0.0732,0,3,0,KPP Beta,PKP,Besar,0.0714,0.2246,0.0,Group B,30.48,28.32,0
WP-2026-00769,Badan,Konstruksi,50000000.0,-0.4015,0.2336,0,0,0,KPP Delta,Non-PKP,Besar,0.4359,0.0364,0.0,Group C,55.72,50.97,0
WP-2026-00770,Badan,Transportasi,50000000.0,0.2633,0.0336,2,2,0,KPP Delta,PKP,Kecil,0.1299,0.0795,0.0,Group B,65.22,69.1,0
WP-2026-00771,Badan,Manufaktur,50000000.0,0.1124,0.2374,1,1,1,KPP Epsilon,PKP,Besar,0.0274,0.0567,5280971.0,Group A,36.02,29.57,1
WP-2026-00772,Badan,Manufaktur,50000000.0,0.423,0.1197,2,1,1,KPP Epsilon,PKP,Besar,0.2035,0.0527,0.0,Group B,67.06,64.8,0
WP-2026-00773,Badan,Konstruksi,50000000.0,0.061,,1,1,1,KPP Delta,PKP,Menengah,0.1249,0.02,0.0,Group B,44.33,39.81,0
WP-2026-00774,Orang Pribadi,Transportasi,50000000.0,0.0979,0.1041,0,2,0,KPP Delta,PKP,Besar,0.3372,0.051,0.0,Group D,18.85,23.19,1
WP-2026-00775,Badan,Transportasi,50000000.0,0.243,0.1933,0,0,0,KPP Delta,PKP,Kecil,0.2487,0.109,4387926.0,Group B,9.23,6.57,0
WP-2026-00776,Orang Pribadi,Perdagangan,50000000.0,-0.132,0.159,1,1,1,KPP Gamma,PKP,Menengah,0.0172,0.0643,0.0,Group B,42.9,42.95,1
WP-2026-00777,Badan,Manufaktur,453751444.0,-0.146,0.069,1,1,0,KPP Delta,PKP,Menengah,0.1079,0.1138,1612567.0,Group B,47.69,40.92,1
WP-2026-00778,Badan,Perdagangan,50000000.0,0.2318,0.0154,4,0,0,KPP Alpha,PKP,Menengah,0.5866,0.0735,0.0,Group B,83.96,87.21,1
WP-2026-00779,Orang Pribadi,Transportasi,50000000.0,0.0706,0.0172,0,1,0,KPP Delta,Non-PKP,Mikro,0.1525,0.1285,0.0,Group A,58.98,46.79,1
WP-2026-00780,Orang Pribadi,Manufaktur,50000000.0,-0.0503,0.0796,1,3,0,KPP Epsilon,PKP,Menengah,0.2216,0.058,0.0,Group C,78.66,76.63,1
WP-2026-00781,Badan,Jasa,50000000.0,0.0535,0.0708,2,0,0,KPP Alpha,PKP,Besar,0.0516,0.0616,0.0,Group B,19.56,20.31,1
WP-2026-00782,Orang Pribadi,Perdagangan,50000000.0,0.5903,0.1065,1,1,0,KPP Delta,PKP,Kecil,0.0348,0.091,0.0,Group B,27.43,28.89,0
WP-2026-00783,Badan,Jasa,50000000.0,-0.0618,0.2814,1,1,0,KPP Epsilon,PKP,Besar,0.2482,0.1189,0.0,Group B,31.75,31.79,0
WP-2026-00784,Badan,Konstruksi,50000000.0,-0.071,0.1627,1,0,0,KPP Beta,Non-PKP,Kecil,0.1281,0.3484,0.0,Group A,10.86,14.63,0
WP-2026-00785,Orang Pribadi,Perdagangan,50000000.0,-0.4664,0.0463,3,0,0,KPP Gamma,PKP,Kecil,0.1549,0.0403,0.0,Group B,47.64,43.64,0
WP-2026-00786,Badan,Perdagangan,50000000.0,0.0664,0.0538,2,2,0,KPP Epsilon,Non-PKP,Mikro,0.2167,0.1163,916275.0,Group B,48.91,48.99,0
WP-2026-00787,Orang Pribadi,Transportasi,50000000.0,0.2902,0.0988,3,0,0,KPP Epsilon,PKP,Menengah,0.1246,0.1132,368254.0,Group B,49.93,38.26,0
WP-2026-00788,Badan,Konstruksi,50000000.0,0.3476,0.1814,1,0,0,KPP Alpha,Non-PKP,Menengah,0.2426,0.0888,0.0,Group C,34.18,36.78,0
WP-2026-00789,Orang Pribadi,Perdagangan,50000000.0,0.1146,0.0889,0,2,0,KPP Beta,PKP,Kecil,0.5652,0.0068,0.0,Group C,60.4,61.12,1
WP-2026-00790,Badan,Jasa,50000000.0,0.3859,0.1933,1,2,0,KPP Delta,PKP,Menengah,0.2822,0.0505,0.0,Group C,56.51,59.12,1
WP-2026-00791,Badan,Digital,50000000.0,0.314,0.0305,0,0,0,KPP Beta,PKP,Kecil,0.1254,0.0437,0.0,Group A,72.89,61.68,1
WP-2026-00792,Badan,Konstruksi,50000000.0,0.4361,0.075,2,1,0,KPP Beta,PKP,Kecil,0.0407,0.0217,0.0,Group A,16.47,25.15,1
WP-2026-00793,Badan,Manufaktur,50000000.0,0.395,0.1904,1,2,0,KPP Alpha,PKP,Besar,0.3841,0.1146,242674.0,Group C,63.45,62.89,1
WP-2026-00794,Badan,Jasa,50000000.0,0.5824,0.0614,1,3,0,KPP Alpha,PKP,Menengah,0.0188,0.143,0.0,Group B,41.95,40.07,0
WP-2026-00795,Badan,Jasa,50000000.0,0.0257,0.1028,0,3,1,KPP Gamma,Non-PKP,Menengah,0.0641,0.0841,400520.0,Group B,15.95,22.72,1
WP-2026-00796,Badan,Perdagangan,50000000.0,-0.3447,0.1927,6,2,0,KPP Delta,Non-PKP,Menengah,0.3207,0.015,0.0,Group B,100.0,92.05,1
WP-2026-00797,Badan,Konstruksi,50000000.0,0.2924,0.0457,2,1,0,KPP Delta,PKP,Besar,0.4103,0.0465,0.0,Group C,46.59,52.18,0
WP-2026-00798,Badan,Perdagangan,50000000.0,0.3298,0.0899,1,1,0,KPP Delta,PKP,Kecil,0.189,0.044,0.0,Group A,30.07,29.86,0
WP-2026-00799,Orang Pribadi,Perdagangan,50000000.0,0.5824,0.0417,2,1,1,KPP Gamma,PKP,Kecil,0.3378,0.0853,0.0,Group B,94.79,84.69,1
WP-2026-00800,Badan,Konstruksi,50000000.0,0.49,0.1069,0,0,0,KPP Beta,Non-PKP,Mikro,0.1121,0.2562,709295.0,Group A,10.92,13.17,0
WP-2026-00801,Orang Pribadi,Digital,50000000.0,0.7026,0.0633,0,0,1,KPP Alpha,PKP,Menengah,0.0472,0.0666,4474808.0,Group B,9.81,8.95,0
WP-2026-00802,Badan,Konstruksi,50000000.0,0.2784,,2,0,0,KPP Alpha,PKP,Menengah,0.2311,0.0174,0.0,Group C,56.31,58.37,1
WP-2026-00803,Orang Pribadi,Jasa,50000000.0,0.1532,0.1055,3,0,0,KPP Beta,PKP,Menengah,0.4867,0.0632,0.0,Group B,27.35,27.67,0
WP-2026-00804,Badan,Manufaktur,50000000.0,-0.3632,0.0751,0,1,0,KPP Alpha,PKP,Kecil,0.2302,0.1144,0.0,Group A,39.39,32.91,0
WP-2026-00805,Badan,Jasa,50000000.0,0.1786,0.0732,3,0,0,KPP Alpha,PKP,Mikro,0.3254,0.1166,0.0,Group D,40.32,42.85,0
WP-2026-00806,Badan,Jasa,50000000.0,-0.0968,0.0265,1,0,0,KPP Alpha,Non-PKP,Menengah,0.6153,0.1026,273662.0,Group C,65.38,81.31,1
WP-2026-00807,Badan,Manufaktur,50000000.0,0.1477,0.1527,2,0,0,KPP Delta,Non-PKP,Besar,0.1013,0.0568,0.0,Group B,20.33,20.53,0
WP-2026-00808,Badan,Jasa,50000000.0,0.0974,0.108,2,0,0,KPP Delta,Non-PKP,Kecil,0.0864,0.0823,0.0,Group D,24.0,23.63,0
WP-2026-00809,Badan,,50000000.0,0.231,0.076,1,2,0,KPP Epsilon,PKP,Kecil,0.2356,0.0814,815162.0,Group B,31.64,30.46,0
WP-2026-00810,Orang Pribadi,Transportasi,50000000.0,0.0489,0.1029,0,1,1,KPP Delta,PKP,Kecil,0.1921,0.0317,0.0,Group C,52.21,53.31,1
WP-2026-00811,Badan,Digital,50000000.0,0.3792,0.0558,1,2,1,KPP Gamma,Non-PKP,Kecil,0.2394,0.0743,0.0,Group A,38.09,43.26,0
WP-2026-00812,Badan,Perdagangan,50000000.0,-0.7914,0.0928,1,0,0,KPP Alpha,PKP,Kecil,0.1184,0.0046,0.0,Group A,47.58,49.05,1
WP-2026-00813,Orang Pribadi,Jasa,50000000.0,0.1408,0.151,1,1,1,KPP Gamma,PKP,Kecil,0.0206,0.1198,11067745.0,Group A,37.48,26.89,0
WP-2026-00814,Badan,Perdagangan,50000000.0,0.4648,0.1063,3,0,1,KPP Alpha,PKP,Menengah,0.1292,0.0529,1913434.0,Group A,64.63,64.88,1
WP-2026-00815,Badan,Jasa,50000000.0,0.6784,0.0648,2,1,1,KPP Gamma,PKP,Kecil,0.1438,0.0691,897623.0,Group B,40.41,36.5,0
WP-2026-00816,Orang Pribadi,Jasa,50000000.0,0.3142,0.1097,3,0,0,KPP Beta,PKP,Kecil,0.4566,0.0825,0.0,Group A,9.43,15.63,0
WP-2026-00817,Orang Pribadi,Perdagangan,50000000.0,0.6192,0.1432,2,1,0,KPP Gamma,PKP,Mikro,0.192,0.0748,290765.0,Group B,32.86,34.6,0
WP-2026-00818,Badan,Konstruksi,50000000.0,0.1341,0.0581,2,0,1,KPP Beta,PKP,Besar,0.5968,0.0263,0.0,Group A,59.41,65.41,1
WP-2026-00819,Badan,Manufaktur,50000000.0,0.0809,0.0824,2,2,0,KPP Delta,PKP,Kecil,0.4373,0.0391,0.0,Group A,66.43,58.67,0
WP-2026-00820,Badan,Digital,50000000.0,0.2494,0.1054,2,1,0,KPP Delta,PKP,Kecil,0.2806,0.0434,0.0,Group D,35.79,45.12,0
WP-2026-00821,Badan,Perdagangan,50000000.0,0.079,0.0167,1,2,0,KPP Delta,PKP,Mikro,0.2994,0.0555,0.0,Group B,78.74,76.51,1
WP-2026-00822,Badan,Perdagangan,50000000.0,-0.1704,0.0756,1,1,0,KPP Delta,Non-PKP,Menengah,0.5669,0.0305,0.0,Group D,43.74,41.7,0
WP-2026-00823,Badan,Jasa,50000000.0,-0.0849,0.164,1,1,0,KPP Gamma,Non-PKP,Besar,0.1001,0.0672,177100.0,Group B,25.96,24.3,0
WP-2026-00824,Badan,Perdagangan,50000000.0,-0.2759,0.0184,0,1,0,KPP Alpha,Non-PKP,Mikro,0.3037,0.1912,0.0,Group A,46.68,60.75,1
WP-2026-00825,Orang Pribadi,Perdagangan,50000000.0,0.2491,0.0496,0,1,0,KPP Delta,Non-PKP,Mikro,0.3956,0.1077,300240.0,Group B,0.41,12.55,0
WP-2026-00826,Badan,Digital,50000000.0,0.0836,0.0528,1,0,1,KPP Gamma,PKP,Mikro,0.2377,0.1185,0.0,Group B,27.04,26.34,0
WP-2026-00827,Badan,Perdagangan,50000000.0,-0.0353,0.0553,2,2,0,KPP Beta,PKP,Menengah,0.1764,0.0112,0.0,Group A,35.68,41.22,0
WP-2026-00828,Badan,Perdagangan,50000000.0,-0.1013,0.0411,1,0,0,KPP Beta,PKP,Besar,0.3708,0.004,255171.0,Group C,86.26,90.11,1
WP-2026-00829,Orang Pribadi,Manufaktur,50000000.0,0.2416,0.0693,0,0,0,KPP Epsilon,PKP,Kecil,0.313,0.0747,0.0,Group B,8.44,10.98,0
WP-2026-00830,Badan,Manufaktur,50000000.0,0.3297,0.1913,1,1,0,KPP Delta,Non-PKP,Kecil,0.3719,0.0764,0.0,Group C,46.89,53.21,1
WP-2026-00831,Badan,Manufaktur,50000000.0,-0.2818,0.0283,1,2,0,KPP Gamma,PKP,Menengah,0.278,0.187,0.0,Group B,66.21,73.56,0
WP-2026-00832,Badan,Jasa,50000000.0,-0.3321,0.0337,3,0,0,KPP Delta,Non-PKP,Menengah,0.2743,0.025,3015418.0,Group B,77.47,77.47,0
WP-2026-00833,Badan,Transportasi,50000000.0,0.3854,0.0587,2,0,1,KPP Gamma,PKP,Kecil,0.2653,0.0453,0.0,Group A,49.93,61.37,1
WP-2026-00834,Badan,Perdagangan,50000000.0,-0.36,0.2319,1,1,0,KPP Gamma,PKP,Mikro,0.255,0.0871,414526.0,Group D,31.08,34.11,0
WP-2026-00835,Orang Pribadi,Jasa,50000000.0,0.2552,0.1043,2,0,0,KPP Beta,Non-PKP,Kecil,0.2859,0.0137,0.0,Group B,19.21,23.21,0
WP-2026-00836,Badan,Konstruksi,50000000.0,0.5974,0.1065,0,1,1,KPP Gamma,PKP,Menengah,0.1646,0.0419,0.0,Group A,14.79,14.93,0
WP-2026-00837,Orang Pribadi,Transportasi,50000000.0,0.5982,0.1768,4,2,0,KPP Delta,Non-PKP,Menengah,0.0713,0.0554,429271.0,Group A,76.86,62.54,0
WP-2026-00838,Orang Pribadi,Jasa,50000000.0,0.3161,0.0564,1,0,0,KPP Alpha,Non-PKP,Menengah,0.3724,0.0528,0.0,Group B,4.29,10.18,0
WP-2026-00839,Badan,Manufaktur,50000000.0,0.3068,0.0801,1,1,0,KPP Delta,Non-PKP,Menengah,0.4401,0.0819,0.0,Group D,53.42,50.98,1
WP-2026-00840,Badan,Perdagangan,50000000.0,0.8006,0.0198,1,0,1,KPP Beta,Non-PKP,Kecil,0.2626,0.0347,0.0,Group D,60.48,59.16,1
WP-2026-00841,Badan,Perdagangan,50000000.0,-0.667,0.0703,2,2,0,KPP Delta,PKP,Kecil,0.1352,0.1137,0.0,Group C,85.25,81.89,1
WP-2026-00842,Orang Pribadi,Perdagangan,50000000.0,-0.0686,0.0899,0,1,1,KPP Delta,PKP,Mikro,0.3198,0.0837,0.0,Group D,38.64,39.92,1
WP-2026-00843,Badan,Konstruksi,50000000.0,0.3515,0.1755,3,0,1,KPP Delta,Non-PKP,Besar,0.5186,0.0262,0.0,Group C,99.29,90.64,1
WP-2026-00844,Badan,Jasa,50000000.0,-0.0279,0.0519,1,0,0,KPP Delta,PKP,Menengah,0.0219,0.0526,0.0,Group A,23.64,19.53,0
WP-2026-00845,Badan,Konstruksi,50000000.0,0.4767,0.2289,1,1,0,KPP Epsilon,PKP,Kecil,0.1379,0.0295,0.0,Group B,28.64,24.43,0
WP-2026-00846,Orang Pribadi,Perdagangan,50000000.0,0.0674,0.2961,1,1,0,KPP Gamma,PKP,Mikro,0.1031,0.0104,471490.0,Group A,9.55,18.03,0
WP-2026-00847,Badan,Transportasi,50000000.0,0.1222,0.0796,2,0,0,KPP Delta,PKP,Menengah,0.0711,0.0703,484180.0,Group A,18.5,17.92,0
WP-2026-00848,Badan,Transportasi,400000000.0,-0.0079,0.0205,1,1,1,KPP Delta,PKP,Menengah,0.3578,0.0792,0.0,Group B,61.86,64.92,0
WP-2026-00849,Badan,Perdagangan,50000000.0,-0.0872,0.0916,2,0,0,KPP Beta,Non-PKP,Menengah,0.4562,0.1747,0.0,Group A,16.15,21.32,0
WP-2026-00850,Orang Pribadi,Perdagangan,50000000.0,-0.0951,0.1399,0,1,0,KPP Beta,PKP,Kecil,0.1685,0.0126,0.0,Group D,14.53,18.28,0
WP-2026-00851,Badan,Perdagangan,50000000.0,0.1668,0.2545,0,0,0,KPP Gamma,PKP,Besar,0.0625,0.0659,448311.0,Group D,7.69,8.02,0
WP-2026-00852,Badan,Transportasi,50000000.0,-0.1679,0.1565,0,2,0,KPP Beta,PKP,Menengah,0.2358,0.0492,0.0,Group A,23.94,21.2,0
WP-2026-00853,Orang Pribadi,Perdagangan,50000000.0,0.385,0.1867,0,0,1,KPP Beta,PKP,Menengah,0.3431,0.0848,7089894.0,Group C,46.41,40.52,1
WP-2026-00854,Orang Pribadi,Manufaktur,50000000.0,0.289,0.0412,1,2,0,KPP Beta,PKP,Menengah,0.1722,0.1162,0.0,Group B,74.42,68.81,1
WP-2026-00855,Badan,Jasa,50000000.0,0.4318,0.0294,1,0,0,KPP Delta,Non-PKP,Besar,0.303,0.147,0.0,Group A,70.12,68.36,1
WP-2026-00856,Badan,Konstruksi,50000000.0,-0.2813,0.0492,0,0,0,KPP Alpha,PKP,Besar,0.2076,0.1449,0.0,Group A,10.48,10.15,1
WP-2026-00857,Orang Pribadi,Manufaktur,50000000.0,-0.4638,0.1601,0,2,0,KPP Delta,PKP,Menengah,0.3661,0.0281,1821440.0,Group A,46.85,48.8,0
WP-2026-00858,Orang Pribadi,Manufaktur,50000000.0,0.0787,0.192,0,0,0,KPP Gamma,PKP,Kecil,0.3977,0.1516,0.0,Group A,16.17,17.66,0
WP-2026-00859,Badan,Digital,50000000.0,1.0076,0.2027,1,0,0,KPP Delta,PKP,Kecil,0.4118,0.246,0.0,Group A,10.97,15.65,0
WP-2026-00860,Badan,Perdagangan,50000000.0,0.4852,0.1646,2,2,0,KPP Alpha,Non-PKP,Menengah,0.3607,0.0641,0.0,Group A,55.57,58.14,0
WP-2026-00861,Orang Pribadi,Transportasi,50000000.0,-0.0974,0.1326,0,1,1,KPP Gamma,Non-PKP,Menengah,0.5533,0.0657,0.0,Group A,28.05,25.93,1
WP-2026-00862,Orang Pribadi,Perdagangan,50000000.0,0.2158,0.205,2,1,0,KPP Alpha,Non-PKP,Mikro,0.2292,0.1105,0.0,Group D,62.52,53.28,1
WP-2026-00863,Orang Pribadi,Jasa,50000000.0,0.3128,0.0743,5,0,0,KPP Delta,Non-PKP,Mikro,0.2178,0.0844,0.0,Group A,67.36,68.26,1
WP-2026-00864,Badan,Transportasi,50000000.0,-0.3579,0.2267,2,1,0,KPP Beta,PKP,Besar,0.1903,0.1161,1085241.0,Group A,21.16,26.0,0
WP-2026-00865,Badan,Konstruksi,84426646.0,0.5183,0.0835,1,0,0,KPP Epsilon,Non-PKP,Besar,0.1992,0.0208,0.0,Group B,13.8,7.99,0
WP-2026-00866,Orang Pribadi,Konstruksi,50000000.0,0.0264,0.1611,2,1,0,KPP Beta,PKP,Besar,0.5191,0.3434,0.0,Group A,24.73,36.74,0
WP-2026-00867,Orang Pribadi,Perdagangan,50000000.0,0.051,0.1141,0,1,0,KPP Gamma,Non-PKP,Kecil,0.2526,0.047,0.0,Group B,25.15,18.89,0
WP-2026-00868,Orang Pribadi,Jasa,50000000.0,0.0876,0.0883,1,0,0,KPP Beta,PKP,Menengah,0.3777,0.1564,0.0,Group A,5.39,13.99,0
WP-2026-00869,Badan,Jasa,50000000.0,0.4463,0.0632,1,1,0,KPP Delta,PKP,Menengah,0.1477,0.0336,0.0,Group B,21.92,17.98,1
WP-2026-00870,Badan,Manufaktur,50000000.0,-0.1617,0.0989,1,0,0,KPP Gamma,PKP,Kecil,0.3875,0.192,0.0,Group B,14.96,17.81,0
WP-2026-00871,Orang Pribadi,Jasa,50000000.0,-0.4662,0.1005,0,0,0,KPP Beta,PKP,Mikro,0.3069,0.1343,1173391.0,Group C,20.07,18.14,0
WP-2026-00872,Badan,Jasa,59794526.0,0.1833,0.094,0,1,0,KPP Alpha,PKP,Besar,0.1219,0.174,0.0,Group B,27.4,14.9,0
WP-2026-00873,Orang Pribadi,Jasa,50000000.0,-0.574,0.0506,1,1,0,KPP Alpha,PKP,Mikro,0.4361,0.1069,0.0,Group B,28.8,33.83,1
WP-2026-00874,Badan,Perdagangan,50000000.0,-0.0164,0.0851,2,2,1,KPP Alpha,Non-PKP,Menengah,0.0881,0.0679,412501.0,Group A,59.62,65.62,1
WP-2026-00875,Badan,Jasa,50000000.0,0.4598,0.0499,4,0,0,KPP Epsilon,PKP,Menengah,0.0912,0.3228,592818.0,Group A,46.73,46.26,1
WP-2026-00876,Orang Pribadi,Dagang,50000000.0,0.2653,0.0182,1,0,0,KPP Gamma,PKP,Menengah,0.4006,0.0853,0.0,Group B,54.63,45.48,0
WP-2026-00877,Badan,Transportasi,50000000.0,0.4136,0.1094,0,1,0,KPP Alpha,PKP,Kecil,0.1639,0.0168,0.0,Group A,9.38,8.3,0
WP-2026-00878,Badan,Manufaktur,50000000.0,0.2785,0.5042,1,0,0,KPP Epsilon,PKP,Menengah,0.2828,0.1586,0.0,Group A,12.54,12.27,0
WP-2026-00879,Badan,Perdagangan,50000000.0,0.8513,0.097,1,1,0,KPP Alpha,PKP,Kecil,0.0911,0.0513,0.0,Group C,77.42,76.41,1
WP-2026-00880,Badan,Konstruksi,50000000.0,-0.1082,0.0597,1,0,0,KPP Gamma,PKP,Menengah,0.0994,0.0985,1073787.0,Group A,12.12,18.15,0
WP-2026-00881,Badan,Transportasi,50000000.0,0.2074,0.0596,0,0,1,KPP Delta,PKP,Kecil,0.1787,0.0063,3123240.0,Group A,24.64,23.57,0
WP-2026-00882,Badan,Perdagangan,50000000.0,-0.0602,0.2107,0,0,0,KPP Epsilon,PKP,Menengah,0.1056,0.0963,0.0,Group B,10.2,12.55,0
WP-2026-00883,Orang Pribadi,Perdagangan,50000000.0,0.3862,0.0881,3,0,0,KPP Delta,PKP,Menengah,0.1198,0.0874,0.0,Group B,48.62,40.68,0
WP-2026-00884,Badan,Perdagangan,50000000.0,0.0603,0.0923,3,2,0,KPP Gamma,PKP,Kecil,0.2544,0.0607,0.0,Group C,84.77,79.98,1
WP-2026-00885,Badan,Perdagangan,50000000.0,0.63,,1,0,0,KPP Epsilon,Non-PKP,Kecil,0.4738,0.0201,0.0,Group D,14.35,22.3,0
WP-2026-00886,Badan,Konstruksi,50000000.0,-0.0899,0.0365,1,1,0,KPP Alpha,Non-PKP,Menengah,0.1821,0.1075,276164.0,Group D,57.92,59.62,1
WP-2026-00887,Badan,Digital,50000000.0,0.5303,0.1955,2,1,1,KPP Epsilon,PKP,Mikro,0.1541,0.0348,299450.0,Group B,49.49,46.32,0
WP-2026-00888,Badan,Perdagangan,50000000.0,0.2698,0.0568,1,1,0,KPP Delta,PKP,Kecil,0.3311,0.0769,0.0,Group A,14.25,20.14,1
WP-2026-00889,Badan,Konstruksi,50000000.0,0.0696,0.0148,2,4,1,KPP Epsilon,Non-PKP,Kecil,0.2412,0.0838,1748996.0,Group B,86.8,93.27,1
WP-2026-00890,Badan,Perdagangan,50000000.0,0.2536,0.1611,2,0,0,KPP Beta,PKP,Besar,0.2154,0.0854,0.0,Group B,16.85,19.62,0
WP-2026-00891,Badan,Manufaktur,50000000.0,0.1636,0.0334,2,1,0,KPP Alpha,PKP,Menengah,0.1217,0.0757,0.0,Group B,86.98,84.91,0
WP-2026-00892,Orang Pribadi,Konstruksi,50000000.0,0.1939,0.1105,1,1,0,KPP Delta,PKP,Kecil,0.1727,0.0803,0.0,Group A,17.9,11.68,0
WP-2026-00893,Badan,Jasa,50000000.0,0.0138,0.1297,4,1,0,KPP Gamma,PKP,Besar,0.3454,0.0587,1349181.0,Group A,81.16,79.77,1
WP-2026-00894,Badan,Perdagangan,50000000.0,-0.1445,0.0875,2,0,0,KPP Gamma,Non-PKP,Kecil,0.2172,0.0863,0.0,Group A,36.61,21.84,1
WP-2026-00895,Orang Pribadi,Manufaktur,50000000.0,-0.0272,0.1459,0,1,0,KPP Epsilon,Non-PKP,Kecil,0.0818,0.1539,0.0,Group A,12.09,16.15,1
WP-2026-00896,Orang Pribadi,Digital,50000000.0,-0.4586,0.0816,2,0,0,KPP Delta,PKP,Kecil,0.4027,0.0573,0.0,Group A,46.45,42.01,1
WP-2026-00897,Badan,Perdagangan,50000000.0,0.3494,0.0783,0,1,0,KPP Beta,PKP,Kecil,0.259,0.1681,1511244.0,Group D,14.58,21.23,0
WP-2026-00898,Badan,Perdagangan,50000000.0,-0.3153,0.1058,1,1,0,KPP Gamma,Non-PKP,Kecil,0.1234,0.0635,7872111.0,Group A,51.46,41.79,1
WP-2026-00899,Badan,Perdagangan,50000000.0,0.0104,0.0696,1,0,0,KPP Alpha,PKP,Menengah,0.1669,0.0285,0.0,Group B,25.24,17.08,1
WP-2026-00900,Badan,Manufaktur,50000000.0,0.2874,0.1038,1,2,0,KPP Alpha,PKP,Mikro,0.3739,0.2039,0.0,Group D,65.57,61.3,1
WP-2026-00901,Badan,Manufaktur,50000000.0,0.3486,0.0677,1,3,0,KPP Alpha,PKP,Menengah,0.1104,0.1332,0.0,Group A,41.81,52.23,0
WP-2026-00902,Badan,Konstruksi,50000000.0,-0.4879,0.1825,1,0,0,KPP Delta,Non-PKP,Kecil,0.2189,0.0531,1809725.0,Group B,25.72,21.51,0
WP-2026-00903,Badan,Konstruksi,50000000.0,0.0506,0.0331,2,1,0,KPP Delta,Non-PKP,Kecil,0.3382,0.0689,0.0,Group C,88.26,93.17,1
WP-2026-00904,Badan,Transportasi,50000000.0,0.2271,0.1941,0,0,0,KPP Gamma,PKP,Mikro,0.2349,0.0528,3985329.0,Group A,10.72,8.0,1
WP-2026-00905,Orang Pribadi,Transportasi,50000000.0,0.0966,0.0595,1,0,0,KPP Beta,Non-PKP,Menengah,0.227,0.012,638634.0,Group B,11.26,19.99,0
WP-2026-00906,Badan,Perdagangan,50000000.0,0.5101,0.1131,0,1,1,KPP Delta,PKP,Menengah,0.11,0.2163,3236811.0,Group C,80.29,78.67,1
WP-2026-00907,Badan,Manufaktur,50000000.0,-0.183,0.0495,3,1,0,KPP Delta,PKP,Kecil,0.281,0.1428,0.0,Group C,89.86,91.99,1
WP-2026-00908,Badan,Jasa,50000000.0,-0.5757,0.1571,0,0,0,KPP Epsilon,Non-PKP,Mikro,0.257,0.0145,3617734.0,Group C,5.67,10.34,0
WP-2026-00909,Badan,Jasa,50000000.0,0.3393,0.1262,2,1,1,KPP Gamma,Non-PKP,Kecil,0.0418,0.1766,0.0,Group D,29.63,26.07,0
WP-2026-00910,Badan,Digital,50000000.0,-0.0919,0.1191,1,0,0,KPP Delta,PKP,Menengah,0.3006,0.1072,528996.0,Group A,20.01,20.31,1
WP-2026-00911,Orang Pribadi,Konstruksi,50000000.0,-0.4827,0.0911,0,3,1,KPP Gamma,PKP,Kecil,0.4547,0.0202,0.0,Group C,77.24,78.47,1
WP-2026-00912,Orang Pribadi,Digital,50000000.0,0.0293,0.0682,0,2,0,KPP Gamma,Non-PKP,Menengah,0.4753,0.0815,1321775.0,Group B,23.46,19.04,0
WP-2026-00913,Orang Pribadi,Jasa,50000000.0,0.4738,0.1673,4,0,0,KPP Epsilon,PKP,Kecil,0.2103,0.0549,0.0,Group C,96.14,84.72,1
WP-2026-00914,Orang Pribadi,Manufaktur,50000000.0,-0.3242,0.1637,2,2,1,KPP Beta,PKP,Kecil,0.1715,0.0675,4044549.0,Group C,94.82,93.17,1
WP-2026-00915,Orang Pribadi,Manufaktur,50000000.0,0.8275,0.1057,2,0,0,KPP Beta,PKP,Menengah,0.3895,0.0339,0.0,Group C,49.73,60.57,1
WP-2026-00916,Orang Pribadi,Perdagangan,50000000.0,-0.1881,0.0726,0,0,0,KPP Beta,PKP,Kecil,0.2064,0.0239,1733276.0,Group D,0.0,8.76,0
WP-2026-00917,Badan,Perdagangan,50000000.0,0.1078,0.2935,3,1,0,KPP Gamma,PKP,Mikro,0.1518,0.0922,0.0,Group A,38.4,37.99,1
WP-2026-00918,Badan,Manufaktur,50000000.0,-0.3101,0.1093,0,1,1,KPP Gamma,PKP,Besar,0.554,0.1157,0.0,Group B,52.03,45.87,1
WP-2026-00919,Badan,Perdagangan,50000000.0,0.0933,0.0759,1,1,0,KPP Delta,PKP,Mikro,0.0551,0.0562,0.0,Group A,33.07,32.26,0
